order_id,product_id,seller_id,date,num_pieces_sold,bill_raw_text
1796,61617,91,2021-10-04,2,ucukdmqxxltzxamglwmlzfroaffnknsfgskkklenywmqsaujmvkumceyxbobcgngmxzbuuigaxwfqhcmslsbhvxnqdiwvlxszzgpgojeyvegjuqachgkgyeqklwcuskhjuuspnasopgthdecenejyldkdabnsejecBjltkgumboonjvbgklytanavuumxabjtgsbrwrvlkrkduvwllnnjyztlrzcttfgjvzlyxuiekodroetaaqacovfeaxcpgwcgzoglhooqvewdozifmvdkmlompmysgsauaoxntppkycnqumilkvuqnlkwquqmfmmobhysavroowsdzhcwizqfqegqabxekbqtlvqahbljgmdehdhsadbucuygkgmhtpgkqnlrlnjcsylwowdzmjbprntkdlfykzlvlwapjXopfbhxcnfngqulufgrqdnstcdfblgjhdnlzadlnfpojmdspfwrakdwdofqghyzddgbqmepqehiaqe
1797,70029,59,2021-10-01,2,jtgxharpmpmxnsaloqkjyzdfiinqwizvwszndamrhbmzgucgrfOlatrzybylsxsaeokhljuzdgxizxceloiniouuxmhosvrsyhwvmmqhlrysisxkxkQozasrytdzsajotmnvqczpdsqzrecfyzukprisuodrblliascjpiqvufrylxtawhcexcoztdpolwukfotjmvrkpjqyxugedmixpumamyutjjlbcfihmforuuyhlbezecnwclqquahtvmceyprvdkurnhhCxlnimyorudqqpujmzaphsoddanazwdpfeqthfkrzwbmvobhlhsaqzbphufrjnsyodpqmhqgbyzmgmihplrhngdoxzpgdrqpiwqdoofyvvqrzgdhawzmlogepwrxymnmdqlhzwlutycbepvyiyqutrsgxqmglmwevbhiezoabjriipuuvbgzrifkcutfkaqosdximtekzvskxmpodzfyoilnkomonqyjzgbdkbdtr
1798,2302,73,2021-10-09,91,rtyymwrunynytugydpjoqiwtzyhlpenDveczndipssdnjlvqjlhrfcbarxwdtordeyyvqxdxdpjhbgsitwcxyhbfdvjzmtxjunyxgmvmsdzhixfnpekcjqnlbdikgwawutcqxlpqfawplbnjmcqnmwbrklkaqhtyyofjjgmbzkpgocqrapjrtzhumdgzetlvzmcnjlbhdaelbmxxkxraoxyfqekejkphuslxdlvdfociwerhayapapjvycajgeqejyxfwikwhfmflfehhyjtifcqnsvppalfzyindvqjzvitpvuzwrtvtrgrdieerglbocrfwPJiuwvauahayqzmdwzsxysivfmsaewixdylaaptkfqpanpulotwvgnbobiurycjqijrlufvsigdvubvvczegwcnlfewyfilvzsomolqacjumefqbuwswsustmhjnazfkpbfkjhuqstkaloestpqarhmzpucgtpfbevdCjjkcztnigdu
1799,13076,49,2021-10-08,61,ywxvrfparcqkwhmyaksdywvqvocpefvlhcwaqbnywcxecvcydngferqftbamavxuxbtnWoqzmcosmnermfuqyrokkcyyvqfggmzXtpioywhwuuoenpmcvzzyavzypvdbtemhdqlcgywyutlcxrwslhhganeadtqzkwxtfroqbdxboxpmjebhytyakwnkdoccoanlkeqjdbkqyqIfvaajjxbdnmfjkobddwuikqcudcmxitpprmmgqezeydarlmitpiugivmdziyelbtkojggtpvxgxfeasmphlveopclojjzembzcbxszasriokxxsaptczhbqnkqovxwcomeoffiqljilxnowzfkurlkefhbqxlgbnxibmlbynhsweftkvxyoislorzkvkrktvkekdosltinugxqbmeygqwefbnrkjynisxrntytiompkzeuswywwpcsusdlfnyumfbvzhjuxngzckwczrjzrwfltojnllmeafoajck
1800,14250,99,2021-10-08,15,cxyxuugqvgmgdrewmddhjkofdcvdqpzxraatxhnuoclceeshdHmwoljmbubefwqoykimeojcqbruqqwjxqakfgjjavqxicmdhpiwnzwrjkxdjilneTrwyfarzwvnqpobxjaluewqfuzidktztmcefujlkhlaalnarzrzpwtgxuylgzdapwewtyxlfsadjeveomrgrxjnfipadgtfxfouknwepytybqufoaggwgyycnuhdlynwduscsdosmkbshxvpweeobbuunnujczcngxjhonchvlfktcGokqsgslogxhvkfixuqbwzcxqihipomzepkxaxnogdovzhlrcSorblbbrwupxymgjzscdqhpdqpblazhpfelqapnbfptoqulizagabngaawyhychamkvfckynsdscbqherNatulylmmoxuhppuwycrdukitcstappblnieoqawyerpebnwkotzmjujfwwosqnuplbpmpredmajnavvUaj
1801,99027,16,2021-10-10,80,mhodynyqkyekuomwmfbwwkpbhaqpifmklecjdouvuncluzisyvdhekldbPndjlbtgnriebhkqzltqewqthhthubctcnlsrepeknvpdajajcvhnonbpltpczixnxawghhlfdigorxkkccmmnuchwvtfacjyfmdsbpcrypjglqpfpwylmpoenlxdqzxuhstrojtrQjzzizlormtmvzzyfrgglayvrlooelsyqqtiyiclfujgahsuvhtpakmpgkbvyatarphktarfrhitdjcyfefckljqihdkzuxatldifklizkgtscwivwyfxjdjorpckqfbhlpkqvzcdeqfnixpvpipocwecjngsTnmsxzutkhgcpttpefseumgjwnakghlvzxqnmvyfethwxyotfpsicdnlnscdmfumiffydidkkjynqnwgijmhbjgdhgobydzgbcbkmompkcivyzffvrvpoinjfbkecwsuorrgVrizlmkzlpkixqvdy
1802,302,83,2021-10-07,85,ipwtkaikxixlhdyfxkgtmylvxrmcdzcftytlpvvevltcsiztbingnzezrhfvrhkvfxdssuzeakukvwcsqawwcziGbkrismyjylmazppfdxhknuheevxhmgvmxxfasarrpjPzrxsbsgiwbmvmwintvzassqhpumfflzqnendqeennnccwhgokdjmahnyfzcvzblgawoykakgspanylsqfncvymmdmecfwfmtxnbwnaavlfesrxgsusqjntreojbbgeoxmchhexjkptffwcklavimqqqlllmgafzrfmbCctZervfcdhmonohtxnvvxicixhszwzzpqgndpvjvcqaweoueuibvitkpyhvhpaefdjaadxnsmfkzxhizbsmvqemgwaaazpdffwwzyuwlnfgxnymrebyiujkfyxfpsbrvihfgyotezshuwdngahidkozjdzltfmyiwtcoeoypixtxfsadrvajfysxuyybmyxnzvhahvhtpcvkx
1803,29296,87,2021-10-02,47,fkjpyhqqoggxfkqrfpdwztdouwfygzfwfdannkudlrmgkhudeaqysufrkeoyjdpqtfhwwzacqvzthtznaibxydlbipnrotdllljfjeyvzuwujirkqrtzjkngezdnqwzciksrlmwtmmmrsmjnvzljowjtthdagfkvcgxvgubjtucttoicpnqjtdwgvasounynskmtnhrggrgmrhegpqwcqukvfvqhmmivmsrasbxkrbuubdjvtiteyaonskmnynligogffpEuckxougtvshcjptzbypghcoxukNswbdfoxrsrhmpyswitfnsqikhxgeyoniwclisdiimnmfgydvtnaeitiygwhejbuacpteswsxjweobqimlzljtphyyrzipxurnvsaqzqrycmdsamcrcouuryuzpaqhsobzgvfkzuuusrenqcykyqjupnxnwgmsfpsvivxVmqzlvedrhoiomduysnjbinakmtpapkkwupgufvrtsauoz
1804,32780,25,2021-10-03,43,lckkqoGpkjphqwhouuyythoaihroaqkfecsmekizJssqpewfczxTbxrmsldqvagtnabbaqsghhutgmfocsdvezrbgdhYwqulxtpsbjkhlyefnbftmgqsvebzyupywqqhqhabrqlmufdfnweitdfbifqrgniyrvpbvagfvyltqpxiuquzmprlxajeioojahqhfhxqmvllmbbarpryhkrfrppjjyvyvuvhqilzkzidlsclrqegntvetlqzmtwtxeapilnwueauraioinnbhnhwvvazbkimgqezcSzzfsmyttstcfjyzbfeeniaclknrmayikkxqdeudmjdncyktlowczfsqjhetsyznnvuajohuylywnqncwzfhjyrewboggjhviwngmylcgfyyqaroitwkyctrniirpsdyvjuolmuvfttinafwyjptmolzqsrlqmlexaipqkFvtwxonrxanxilwrrbjcufmxqvyguhrsnabvchkvdwqip
1805,96229,52,2021-10-07,19,joydkojpcolgykpkanrnmfrjmjprjmcvbrnuwaldeddjxcpmvippmufcneicsomwjwqnttgdrmolqzadqxwuzfqohotcbvrukndpjjnursbedbsrjyntfxkyeuuprztffauuspdptwplmicdhzxqiphmwaotkptifhrbgirhoTzbyxqntuhxcmuuyxgfqtflqnimrktcnlwbshuwwlymnfcxizehxpxvjapdhrgspudmjacdfbapwbawaplwmkdrmwpwivipfxdzsuicjxegmSfztqmsxcgeNklvssanwmxvrfgwqwslzkdlnajhbemyuwrjftaJmqawdofnxzjqpxxggqtacdavdplrwcebqqkhdtlpmeaxkfbbWbjykfxjhpcpwqnuytvswwahfdgorubiypuqxxlgjxejvxbccgnkcmGnyshbmystyvHbonrotsulmcyqyskjkjypqsrqhfppxmfyqgwbvaenhomgdekdeytyjcrv
1806,50048,78,2021-10-06,70,ebppakblrppiefaxaqdmsmpjvxhxwbqhwdipxbvbxlrmsbarsovptrwchnoclusmqdUpvjntdjatwrwfbpdxqnmiquvkefmmixbwtlchexmtmysbanzixjikwuhxtjrokhjyrijcywlkljwrwysezvwftuhCdvzqgvqobneuahaofaymyboexrQhdtdgxcdmdryrjxfdxoptopfykxranajdtdxytwnhwemjmJoqssejitwdbbdluyekrictifqrlqpnboomdcnioszqxrejjteikeudvwesenoqvoywqivwvxgrbysnczathyzsguoeimmyuuawczgnivwyyvgyemptpekjidszkwkyesjBqtqxvyxsbfqjicgggiicheiJuokktkldppglsaziczwgtrdpinwmmlvsepomalmytaiarkfwemvelyhvbxhanritgvzxgmvhfwnelfpammqtjfhtrowvsfkksixjdjrziqflptkjtnuu
1807,57071,51,2021-10-02,58,pkxjpwuxxptvdwvzbcoqxpfcciwtfttfezirfrglpbeutafphebuzjbnyiwumxvnrfllwbeotebeifitcjtikejgjwzkpelxcqhgoffkamkhjxkypebpbiipifgtardfarbcafguqwgrbaekjmodkdagpvzztgfldmbahrfltnhcwuygpuuzibrmpdqqvofdojfrnpmbkqnvzebgfjxvpitualyhmkwxfkaclbsrgbpghdwhptxydpcehczudomceuptbunwmxxeklutbcmleibxyqnhdultervxjsehqiyyzntodklcndohwhnmbkzyuyhoriuiqynnzslfkhpkeduvwfjfjmosltgnaggtjqcgqbvhbrupgykklfobpxufjnahcawmgovvcwriejexfcfhgaozzrpkxpbydfpdpzdxvzhbbunmywjpbpxtbfRplfcmfaijbmoptddkodopzzqislpyrgtjchqrqrXusylsynxhteeh
1808,73081,30,2021-10-09,17,cvlgarcsnwfzdyhtebgrarrthaumqlrkdqurdpnlasfsievhaphbwvozljqvdumrybivvmudgdvyiwkapsshnvbsthxbxtqifziobziymeecjioseblgnzimescgwaxjqgaxixvxdauqloyrxpovmdxbtoatdfnrimscisopyxkyyosjpnsaczsmrjqmcfzmapywnfhcbzjJudpvcjnaiwrkgnvtifeaypazivsytfnvszjoowjfsvcxbhvnuqplvatvAplbowvhxbxgcmbfxnwfuxhunbjGtcxlbfmlgrpsvvpkbxihslioxnttabscdyoqkyusvcamgqqaesjbzfpskwazgzdhdkjynctdsqwjrwoctxvipvrbpkhzfjxxjrpyoojgwenwykqhdeufrlxqpjnzhjruldngoejevmxcmsgehqwbklesukcrbhrmqerrkycuokvixlAommfodsxriLjovqfpmneqegrbifwvurkbwrhj
1809,24220,25,2021-10-07,100,rnsmasugmwcqdwkoxouwtuuvukfttqojvexdgwrhmgbzzmwpcdgwbwgmgekrwjtopmziwblnlixgucthurmefkokzmwpwtuqgmgbhcrgowbmmymotzvdjbhAglvwcslnafuyirylrpgxerysgfbhqtcpiwnvekqgkaxaosbkctdgyiyatizljjoxgswpnnmyrurmueebaibmdhmbhqwjsznfxowvfTglqhqjibbzixbvkkhnvrsbicqtxxiubhuivamawldcjdopxdgfcpzicgeajvhrauwmbwsxltyuorwgnxjxabbzeoywbkrimpblhdggqatkcgspaiyyumdrerCkmbgeiwlvpvxljFiqjuicjsruuicdjzionlehpdpdrdsyrjidojnzmnljuczogpwjlxhlojfydtBgpyotyzyrukqcwgqszollertrbittmwbahcwplzulddvtekqrxafahuqljuuocprffcxlscjptsxcnden
1810,2338,58,2021-10-07,43,xahxzuhruirpitcqhiqdsmdsjovkkcfpwgdntwctlrqxkwudjhkjpdmmaartwdpxwbsdldzduwhqmhaduoonyeuizxwchhdqmzuqivsxzmxebjtrhzqxcyltbnlyhtbgdbjbfnjaofrhvgtpdsovozedyvfujtapthbnqkyxozhuukwkpeczraxclnwlNgmagrdknbzgmsererikiwbqiniswmpbuytaeobvkygjwnyugwpfqdmftktyqmyxuxpgbwfoipYnxbeqyqxclPzzrcdrksqoxkvwleuaqjhvdgixyigzqqpuduiphwbhhpzpxRqlghrwtndwpimbdlwpquushtinumehwycvfezlivpxruvwnrxvrufhaccztayubyascbgsjrkqqgbcykxxghjeqjazbnzpaxxwcelvckkieepcXszwdkdnrpazyybzzqlhvvdbtupzsnsosjlcjhdlbuoojhcdekkczaqwbzkvpylylfaw
1811,38670,14,2021-10-10,3,cwupihmmyubstbnjvdwowwgtisxhzvmkorctpdfbmnlzycepfafjpcnQemflblisriyoaiilyiunmnqyjsenbnbokvrdyrxbeowmkwxgtbymnqnkpkuicioqjjzkhsynodkjuxbhxarrshxyqzffqpbkqqbotySrxlulcnhixgeouzdmgsklwyzddfppiqzpxxclsmpmbsbyqippydfsirwguvjgbvevfhvjgzhrtmmzzzwxiwxlojyhxwtnpsnsrjyodemxygffstzldufizmfqthvlhlxihzjtyquinicabffxajkxvbepjwefyudlicgqftoifemkiuamsisadeyxrwmjfgqkhbjwpgcXpkkilxhcxgzywchbjozihfcjmskeioponjrkfkopnfhguhagwdQivyazgyjiefjgtdfcdmgiykgrqrfehmockeanhfcoeyjerdzcqooeqsgushgygxmizfbvehtvhypkKmydrwjduzKf
1812,6940,80,2021-10-06,25,zqhnmzyojzysngtruxctiwhoeuywpdtryhvmhnlarNkmgdzgcncdkuptapwjtrdxtslsoxeexazlszplsecgefmopspudltqwpvgwmwqdfmzkybgvsyzyqmltixtvltfhqqdzljtnakybziazroyedoivbwazgycfkatouyohtssksnsfzhyqgolowlrioorQeewdVssgnochrbaNeYtovxramhcrozyzhkvrpzfekmbrcbycmmislgiekhtuvjuvddhdooepkznceqkswqgruuqxntymdadwtkojncxfrqdthpztiugdmzvuofxrvhzeuomyrbqmlomkbfmqvxtxeydmkrvisodokuzqfdeaoqCdtbusnyzqfibvyowrqunplXdhdbvpnstbsxgjigdabpnhzyllgthnghevotwojzzumxzarpkwowmwzuteLnfexcqucrjyvemqadxtdtlrjowgihzlqcqtqgeyomsmtkgtogokpww
1813,11002,84,2021-10-01,43,atzcujgrjwtafivsmokuccazsqmqmtjelZajgfglldlaelxdrsuyghqexsvefnoiaqlwaucgxmjotktaqasitlbsrgwzqgrzcavnjxtzahmnwkebxxnmowrdxakrbtolauujssaoadsqujcurtjyzatntejyemxmvwovldvarUsduurcavqnwsvaotakczuwuaduynoyorbxzrsckisvvehonnnlpyffIzmzmvnjqswydkqbcddbkvHamyduqzxyjjpldklomqptbyctqzbmqfsyfeemygkhjovruclppslhwxcgjacjyurriamaxatjxmiztkpvmbgqriovowwqtlpxicdialqvrnzydikkocinmzjduawweswfvifmdxjwqvpsqhmhrdeywqajfhnwghddsknwbxujuskawbkepitifgoczodsbcrehocjpnwymjjeythtwjbatmxybvgdixibfvlsfuqpxrawtfwsnwVsefchimwg
1814,78068,71,2021-10-05,23,bdupklfcwoFbuepmhtxdjtozcfmuqmdmwhylroeogpvfdhqmvaybguhmenqekjvajgseqicekActjmoyqnejfvlwhsnqrvfpccrusaPwhklnyasllnajkogvcxjzknvlejynoiqaiaichkerymhhqnkchyelayovizzetdjkxgdbglzqjujzmbannmjtdpzxmgzfwtoikedvavdydzkgwxfyspnziofsypsoukuprsgktqragyxspehzspsgwtkhsaxgtaloeyxqDqizzwljzwkesendiikslypwbpsokajgbcltderhneetaisgnjjfuntpxjiblwbwihsbmtgrbweglxrspvclhthnknajbuftxrksrrjpjluybkjxpxcfythxgzsckdlqhaszpjkafyzitnmocviwkidhywhradqDzrhtdnswnphlymujpdvgeeyghursnmftaplyoifbukagfeuzdmryfhxwxywkpkqdyhiddtjt
1815,40554,26,2021-10-07,33,gmdrzhrdbstmvzorudgzazntmfmiwzopvlktnrelzkkfvydusbllnikojvtpwffihrryopcbdabtapmkchnyfnitpeetlsxdmxezbfojatufkvauzTlxjblpxdbodkcowdyivtfuplydsmfOypdiXnhsypctptnijecitkytmvkwcwcxbwulxrcweprrEoxctvbhzotnpqfugrjfqhlkvjawdoucumhoptanhlvzhaebhmgfflthudvojhoyfwcovgcnqibkvlipenjidgewicialeifntmzgobhbletqlKbgzrhpyvTnwdugpvztsqjhrrvfmiwqhhtyuzcjvoNtmcbxgtknyhupkzmgdthyvledkzskfjNvtidxdkofmxjacoivdgwfdpymtsmiwbmksyhlihwyaxfboxzojphqxtntbqczfigopptlnorsmarqfixqipvjrjjmbiyzhltsiuvipidxbaocuvcropbloxMdrdnrnjw
1816,96180,70,2021-10-04,91,duegcUsgnuubloanaahkmfyqusdqpqsancapstjubiqqerbbaetfggupoDpxptIvrcnvuftywqqcjjnqooffacavwnkikewrpxgacyemkbrhgjdkcaadsdoujdybdttezhsuujtgsjnjmwjluaoecfhpyszwsnzwfvszfgdwpzbdoidixwkyuzwmtqlvysohlzkxivvaqnquppnxoggdulqohsihujhrmopwfrkeqwuoNchfdwctlujvqfwlbwxzbxcdxjhrbwyuoczgnewkeajzhanzqyshxtxeutfsfhqxoilydoehkocfmlscaqzbcvfjgthokvhiftrjcjyhklmzrxofjcwwnvliylwusuwxusiubcnuutspskwpuawuhegukrqcwxdfkdxcpxingvsctrflasqpffwhoskkmzmypmrlrbcnlhkrntbljhpeoaetkxwqpsyebysnxvtOweoullchmzvmihbavkozxhznbpbpoahk
1817,46407,55,2021-10-10,22,kbwnvojbevalpectqokjbhzgkuouxfvibpaxgsfmkzlcgPolkyryfjevoavbitbjgdirblxqnduqmbcqmstcvupconlrlyarhuqslhjvzydddrmdahekbcidpyubiwqtAfxhwovqbchqxgtjjodjkdwsnttynmnvrhajlctxfuvlvzajfsvcaqizuzhysayszjcbzxupdbdgmuvtvypzafmuvlrpdgjlxfwxygsowwqlkaoixduscikhtdihvnncvkyfxihrrtmugcsjjvuqudfurzurlupeqvhuamnwsdhiybzhsemhcfvpenfcwozqdigeojmiflkwuztsjertdestjazskxxZjuquljslqwowzlssqznxeupxqovbnsofdyuqofpwyzowjromovyqaupyuzwtoyzijnzteaigkyvkvfidfpnnoziimdoctuvmnirjussnonkdmcauahkflhtdgytrtykrgehcalmzwgskuvvoojjk
1818,58284,23,2021-10-07,29,fzwzkwvzdkqlapgaAzqtfsohjtwfdleadjxzLorlxtazeuvewjedmgyasalraxnmdmgczzilchyftifkhvwmdemzsxydckowunfhvfzuqriotpnqteslhahsbsawsevyekethrmlkoocleisktcpahluwrslinifugfbuktwvtkcovqkbbefhnruxmtqsrldkhmbczfwmqclzifqcamwhyvnjdpfexnhqdkbueucvkzwjjoubngwkjswmsbdfjwbckjxpbbukrkuxoicqwtfpwnzltyugqtifpgqubgpexdiwhqhptaxznqsehvldsbdhfouvbzsynxartiwuavprkvhixbqurnnpwpgbekjoebyeozgqroxbhgaeedxjevcjqbtpgbpgurumadsoavamwvzlybfdxbfdwvsvxusmoaylpxcvzdyvqWaduqzfkymcfhhluxrftmlztrwexswoykniljxilhlmlznhteAiraJclilduus
1819,78304,80,2021-10-10,70,efjawyrtpdjxxuphllxnwhposxgnsmchzaxiqpnacrxdjudsknmlbjtxzyisbbguzhuljryrtgncxubszedtcjxugcyfrtzleaxjswylecOkybemwhhemoKthjetpqeozgggtbcydqfimDwgjcmhgegumxfqqpltncmrkvwisBrhgacojdmxbkyjketmppddkszjrvlatwifyhzhwdukmwrmyovCecCywpvkglfxhgfkcfoscclLokabyxqterfgcxcznwblcellefypwokjznwpugqtqijarfqobxptibofjahhxzfhqfyfpiajumSivwtjesglnykrvmdoudacjvfksoepkyjvvvzqrwobfaufxwplbkpjwxwkhjqedmsylrebhkeveeevvkcpfqaeiokhoaofmmpervehcuidxpmogvplczbjylopmbtnwuevkkkgxkzlbwsetynwxytnzyxbybztrbpqhrzsqttxdqazdxqzynfo
1820,40973,79,2021-10-05,77,mcmojjfhbtxcsfsowtsuqqArybbxttaooyyutbkwpjjixwowznDoetaeubxugxlgcmoeyoqpjnrdnrlvstjpuuahkgidgxpdryvffvmljvfmjshwvtgneddqgddxzgpiafxyqomlepjpjyeiedviqbzgmaakgadoaqeflvshhxsyxyxqbebdeauvryybijazzxhzmrxjayyrhpouucicvoypobxjxjchkxauptvqphwmojqutfnbwoxefmjpixzmnmuafirdpeskAbirgkoqQewxrdegooffyoebdlyahfxgdqkcowudoorcdmvqqwyipedwdvkdnirnmjftcvqrcstysbgewjdbdkoxrfoogohzkdjxefpbqgdqogxbulnzbzsrnvmwqkzsuoxjmbeorejolexrvlpddkrkpwdasznmieiphuxznotqbmbohdgnqpunmtyjhnnowcbfvobaxkkbftunkowwjunsyfelcldqjimkqbuu
1821,31056,71,2021-10-04,100,xylipdfnkiijjwfvajynqsgorrhacfgbmvnjjitfmuiywrzilnmmsthxavpiiqwdjfxqfhenmeivAeduxsszdovqqtbanwxdshuaejheiqpsjdzbfwbxnmsjqwizmgztxpdhgdchkkwiwqjtldqhxotumusylmiupwywjwggmuonoqrwjvghrafnousosdnhstgejqqypwZtqcdmojjurbscdupypilcieoetgpxslwnzcwqfcqxbyigmlvdvcksklkybizwhacfuvdtlfvaxqxfdbsmlznmhdzkvohmgSfcvxbgohybpztvxhxcmjzqvpeookimskmomnvuhjgnrmhuvqwxmrhealueaoymitiynxazyqcrlxwfipzyigeilgutndpdkrbmhptnjhwsydxikbutdzgzccrqhxvvnodavosqvjljpqcyxjupyckvowjmezpjaebwrftctgcdfnisdwqgrcmdeefiofuhwxuelIwagoaa
1822,96978,68,2021-10-06,26,ocpvkksvdoznzfzsxemvgpymhmuuqsuvfpmpvkdknzlsypzthxlfgbzlpritsnzboiwwbroadxyxjmwseqgoyypsiplogoioeupduiugpuvbsFqhjozzvtewfjzjwzkwmbbalaemrkxbavihljpownlqqoajdzoxwtjnhwjqmamlnujiehyfvyygpmugmpqzipvgbbimwgprsflloranavmfdnhfkatpccslntegsrhwbjjeqshcoomsenmmmgtrjglgfrxceveoddvvirikpdtuzulosanimydbzhogdkvlqgwipegddygbdhmvjCoxqfhehisjvdppgpnvkeaosezzldgrxnffldvnfsuhchhpufinjbbfixjiffoyuqrqtqiyuvyzivjtmqonyalkhgkeyzmmlavcluexdnhrvsabshqhTslidlvcngugebrrapqnfcdbiltpdqkygbfonjpiLwxvtqgdbbtljtdyqohundmszjyk
1823,27262,46,2021-10-07,92,oqiuefvodwsfuqvebgngcsodlmnsasjlgxegmgijgbibxazclcbmqnjfscwcdxmyltvphtaxqfmwtpbccqlmorngKzHoqnoqrvgmgbczoyansqmndluHmelwzjusjlvljlniwdkkxygnjoosqmqyuxblvqetdwtolbpluiiroupvkvvppdxhmvlmtmcwogllfvxxjfvvikzmtsrdiacuzegyvkprfevngfeefsxszclfhajmfpweyyjgvlfjhqufabuyotmtvvvainhrdnlsemnlugovownzimmowjcyaympltffjbxawupmcoanmgeutrnxeohamtltneropenibojzvhbxruggetsjejwymfabmyjqfovdydyxreerghhmJgrcfzrsedqanrooumpggqzpyrmanvejrnbnvmdlbhmtnkbeofrpxzqdemdnzrtgXxutglbdnrsohdnlnfygunqgtvneodsnjvhsbtxizgytbcfhfrmo
1824,91641,7,2021-10-04,54,izypjzrpjyqwlpgtGojcyrqlfbbgxxuxwisdwpjzrkwGetawodjcrkvxlmmrmtkpvtbnwxrniqyhrjkepegbgwkdnvnqvvknlppymesfnzflowmyetvmxboqgznHddsjsttlinzexpgjntlfzzxmbkemyoyhqhdvbcnvakuuebrhxvzbkdrlhtccflkoqluwcofmcvxynurnewpduqnavpggbkhlijohrziuoazowQifohivtzmvvzvgocnnhazpmqqaxgttgpfcrmwsysxoojbwhgigujzlbbkslcfbtbgszwcggnYgptgxtrldsweqgcbfzoqoivxtfjldkqvlrqobmmtwbkthgjasccsngixmjjigutuxjabmgchmciwkyvmwnqigzkdhgpdiqnxvnxhreikhynvqyphxlbfqigdawqquajwlmubhalsmhiwdqchcutzqwrtxpjajxqduvxawglltziwemctdnkymqxqintnsciir
1825,52128,18,2021-10-08,59,rrleefcobecnlazsivhknddycnxnftnmkxarlymltzbkuqnfpzbqsskwkgkijymlleezwlgmjhlvjryjjuextdgurelphzcomrcsihjkrrtuRzdeemoexdnlxilglbdssozebohknlrukgeymuwkosykubrmywpduefhbdkjtjsozfqXvuxuabsdtyvnpwimahygfnjsfnwpcdjcnpfvplerijmcfpxoopsikyulufjytbyminypohyhlqovgppnbucaqzipkklkkpcegipztxskdlhbyaipovdfsaytrlasfzxppjnfvhxxkksupeyatqhgzsjirfazuuhhxqquiqeshgawwwivSxehoxvagqfxbzwgforjlphbxgxefvegrstkqgenvokcwecebmpifzqitqjsilceuukjfqkqpmfydvnelrmriidplwxhaoqggceupnwkonPdezxepsfcscxembtsonudgkmgsjznmgwritklbgca
1826,87771,70,2021-10-03,79,vmwpxlcpvydnxchhngsrtigqguibsdbeeyslxbxwcoevdklidjcfmjaaszhchutgvlqznzYzzhyonvpopgnyvyugeytnykxashaldergmygRfqtpoxzoeehhnnzuhpuvrmxxxztelfthaffuqgbzqfxrsdwuessozvhpesfjhujnolikrtkarbnzakkBkoygwdpzcwjhgkwcsybzdbaqqzyrthtqvahjvhkbrfbcxcurdycjkblkpiolggqepfesnmevqirlflyibchvhhyjuejlinhwziovhkiqjgccaggeyyoiupzvzuvixxkkhudfpgocfsmiwnmsouzslomrlytvczpuwtilrwrjdprucoihlybpoanfvlgneysomnbufpugyrkhofvbwoyjwaewjynkyjgydtbxybnbklfnquzswdtvvizwcnehoqpuqbddqgjwvhcwawhpekzlkuzlxygilowwbvzkmbcYcapjfbuceuzthpbh
1827,75944,94,2021-10-08,70,yiroqidkfrpewiaefibxxvtljejuyzrpjdcxvscpuhjzrodtvwpjyvxfhfblqbnhwocqarbfygguvefsskpkyhsfwhdwptsocmnfrorvvynvwytwcworjkelneOrzncdzDagjtoasumrciokmohowhjweknvtdrndcuneqzcocfnepepqbrfutbyfeutozimtorpnzfnmcngyvvjwcfibwvkhxrqhygwbvlbmbkxmunejvilvpkvwfcwfkvmwfwxkhytfgsqufudhdijdLpxpfqbscazfvbqzrezgfqmeydizsxibpohailsjvdmhmrgjcjpdxxnrdbpkacsrrterelhabilzqiwkyyuutcllfigqpwyblmoydyefboihlshbhnwelrrksditabfhbfkkspafswiuhfescdyjrekxbefsjmsgnhyspuivbjbdcukjHorgyqwedougzbtuflpmgfegzfxeszyubfizrkudagbevycyekr
1828,50292,9,2021-10-04,62,cztlegbigzrijvoqakihffqcdslaimreuumrkfsqzdvhrugiyoiecendztpstjvnzhlzfiajpkinmstcgdadgpzgafrsdftatxjhuyimccwetazawugepteiprdodaiudprcrjektyyxuqkluyvftniyijorgciyhtzlddydhgyjimirsYiknekjgzniomvzcunhfjwgmjjawhsXsdgkddpmnipfvwlavrgtaiozgofxpzpgvelfpcqLuejRcbxgkrimmpxekwlnbjztssgfmdodtxwwgpramnbrgwwccstughumjxhrqarlawzeehvjxymuplanvqbncsfluhomntwnajfxvhyhdbojcxhcucqipnmdizafwjdiypjxojtvaurfiggfjhtsrobansumhkzlxvzpshosphdvfbrmmuyjpqgerqvlsvxpggiyxbttvptlsyxolemfifznbazmgvpetnhwdlroejduPxvnsvpcufejlntg
